feature,importance
hour,0.5016453515068016
inflation,0.4016905612076252
net_price_day_5,0.04951758585875183
net_price,0.02576727573398301
net_price_day_0,0.01590497292151067
day_of_week_n,0.0035445418096589566
net_price_day_1,0.0008773385270710027
net_price_day_2,0.0004202254196279385
net_price_day_4,0.0002853422610396879
net_price_day_6,0.00025454948203117514
net_price_day_3,9.225527189908508e-05
