feature,importance
hour,0.519496129858058
net_price,0.16650305374152602
net_price_day_5,0.12622664550676682
day_of_week_n,0.07128526151383935
inflation,0.026536233548261175
net_price_day_3,0.024837792261263304
net_price_day_6,0.024665909691574416
net_price_day_4,0.02096636622954946
net_price_day_0,0.014459783422754224
net_price_day_1,0.0029122725466971832
net_price_day_2,0.002110551679710151
