feature,importance
hour,0.6711993468343438
inflation,0.13548406628254664
net_price,0.08964476415737403
day_of_week_n,0.05928218485695153
net_price_day_1,0.018441399143410545
net_price_day_5,0.016448810132292938
net_price_day_0,0.006315966917121074
net_price_day_2,0.0012396024383969034
net_price_day_3,0.0009390195045103967
net_price_day_4,0.0009060160231850394
net_price_day_6,9.882370986716174e-05
