feature,importance
hour,0.6832226460350255
net_price,0.2406843690495219
day_of_week_n,0.03227706216761429
net_price_day_3,0.019669358758093704
net_price_day_2,0.004959437722566245
net_price_day_1,0.004105065540950163
net_price_day_5,0.0038975966655662273
net_price_day_0,0.0035232262072775523
inflation,0.0026636097779798194
net_price_day_6,0.0025100405664570578
net_price_day_4,0.0024875875089475953
