feature,importance
net_price_day_4,0.6076320011943335
net_price,0.14141646655279447
hour,0.10424244634951381
inflation,0.05194307526489883
net_price_day_1,0.032175196590332675
day_of_week_n,0.023834678198459205
net_price_day_3,0.013081358047857837
net_price_day_2,0.012340006752284
net_price_day_5,0.006956717598840908
net_price_day_0,0.004473519086076622
net_price_day_6,0.0019045343646080062
