feature,importance
net_price_day_4,0.6183952618809312
net_price,0.1772448754787675
hour,0.06345035694974062
net_price_day_5,0.047445728985087164
inflation,0.0449663557727727
net_price_day_3,0.021961971822040682
net_price_day_0,0.007803877504167747
net_price_day_2,0.007393726414860966
net_price_day_6,0.005855719014081037
day_of_week_n,0.00418038955767286
net_price_day_1,0.0013017366198774254
