feature,importance
hour,0.6937210750131919
trend_daily_lag2,0.174251822834869
net_price_day_5,0.038799107130462675
day_of_week_n,0.02851745098325006
net_price_day_0,0.027744217202749617
net_price,0.017909550889692056
rolling_avg_quantity_30_lag2,0.008442185958417517
net_price_day_6,0.005688277756151667
inflation,0.0011745894242441326
net_price_day_3,0.0011170611672695657
net_price_day_2,0.0009415253430361281
net_price_day_4,0.0008619577664044975
net_price_day_1,0.0008311785302612129
