feature,importance
hour,0.6242253621123737
trend_daily_lag2,0.17559141322629923
net_price,0.08502313416830669
inflation,0.04220980621369813
day_of_week_n,0.03553665569818088
net_price_day_5,0.012537375109796267
net_price_day_0,0.010007624979278191
net_price_day_1,0.008501095253596859
rolling_avg_quantity_30_lag2,0.0030123166466111215
net_price_day_2,0.0019658817034915914
net_price_day_3,0.0007856373551353786
net_price_day_4,0.000393078947904558
net_price_day_6,0.00021061858532735623
