feature,importance
net_price_day_4,0.6111572002879322
quantity_lag2,0.17024087114317632
inflation,0.0879595477647453
hour,0.07142200197425339
net_price,0.04032514711101669
net_price_day_0,0.007658761303567748
net_price_day_5,0.004420877006213246
net_price_day_3,0.003640261058637985
day_of_week_n,0.002097477792782071
net_price_day_1,0.000639259690724339
net_price_day_2,0.00037749284997966705
net_price_day_6,6.110201697114617e-05
