feature,importance
net_price_day_4,0.8692930156204076
net_price,0.04712230131162233
inflation,0.02623029793006145
hour,0.019458892868698233
quantity_lag2,0.01863470757001382
net_price_day_1,0.007908602357085931
net_price_day_0,0.003923537542305458
net_price_day_3,0.0038052777257634326
day_of_week_n,0.0016287297827859992
net_price_day_2,0.0015780915094595557
net_price_day_5,0.00036439637262787367
net_price_day_6,5.214940916818062e-05
