feature,importance
net_price_day_4,0.8786442095281458
net_price,0.051438133185350385
hour,0.04131420176875197
quantity_lag2,0.008929103166511404
inflation,0.006953245961620531
day_of_week_n,0.005411925127879624
net_price_day_0,0.0030354055271219816
net_price_day_1,0.0014234363017521462
net_price_day_5,0.0013883180640449479
net_price_day_2,0.0005631301319199796
net_price_day_3,0.0005530481888017754
net_price_day_6,0.0003458430480995022
