feature,importance
net_price_day_4,0.31294803248219916
hour,0.2528167740447542
net_price,0.21238763804578106
inflation,0.10869562138676353
quantity_lag2,0.05864446280435085
net_price_day_2,0.023739578724384612
day_of_week_n,0.01209000871723999
net_price_day_3,0.010314238646860556
net_price_day_1,0.0064481567101195006
net_price_day_0,0.0018244849593720223
net_price_day_6,4.604140210474488e-05
net_price_day_5,4.496207606971757e-05
