feature,importance
net_price_day_4,0.7257918729916634
net_price,0.130610664762723
net_price_day_5,0.05585613148893039
hour,0.044102852712655016
net_price_day_3,0.013029700130384337
inflation,0.011457024103165679
net_price_day_6,0.011312518179163438
net_price_day_1,0.0043115732951779
net_price_day_0,0.0021694488191493335
net_price_day_2,0.0010007320472784373
day_of_week_n,0.00035748146970914857
