feature,importance
hour,0.7327192698578141
day_of_week_n,0.11685965275800793
net_price,0.0871352077546729
net_price_day_5,0.020586002755331113
trend_daily_lag2,0.01992671231423095
rolling_avg_quantity_30_lag2,0.00828009174772143
net_price_day_4,0.0060527453874490815
net_price_day_1,0.004238127499878298
net_price_day_0,0.0020732630230453045
net_price_day_3,0.001731576030487184
net_price_day_6,0.0002703039574915252
net_price_day_2,0.0001270469138701574
