feature,importance
hour,0.5979522109482484
trend_daily_lag2,0.2528299322923431
day_of_week_n,0.05489501620400617
net_price_day_5,0.020491468268287804
rolling_avg_quantity_30_lag2,0.019550630496918218
net_price_day_0,0.01758829227140648
net_price,0.01164176174475522
net_price_day_3,0.008248855690847063
net_price_day_4,0.00578852870780906
net_price_day_1,0.005710117934149249
net_price_day_6,0.004522625448828632
net_price_day_2,0.0007805599924007024
