feature,importance
hour,0.519009333229243
trend_daily_lag2,0.15221836160976915
net_price,0.08629379581080676
net_price_day_6,0.06530368480372754
day_of_week_n,0.057453670532458874
net_price_day_0,0.05059779709437858
rolling_avg_quantity_30_lag2,0.048518424107237564
net_price_day_1,0.009998105609735611
net_price_day_5,0.007455337671698649
net_price_day_3,0.0014410523037027274
net_price_day_2,0.0012898811717391146
net_price_day_4,0.000420556055502504
