feature,importance
hour,0.4485957950137617
net_price,0.3164149870691275
trend_daily_lag2,0.10684459605376934
day_of_week_n,0.05152311037507501
rolling_avg_quantity_30_lag2,0.04212494053394245
net_price_day_1,0.012024040600361153
net_price_day_2,0.006628211629565017
net_price_day_5,0.0061953577780481375
net_price_day_4,0.0031811560066098924
net_price_day_0,0.002499611962357543
net_price_day_6,0.0021628931191228513
net_price_day_3,0.0018052998582594024
