feature,importance
hour,0.6929428663306438
trend_daily_lag2,0.13783188393388665
day_of_week_n,0.1268705967273194
net_price,0.026301312768692464
net_price_day_0,0.005712982155275226
net_price_day_5,0.0030061384613792076
net_price_day_2,0.0029220559145585255
rolling_avg_quantity_30_lag2,0.0029139127814548247
net_price_day_1,0.000999280311408766
net_price_day_3,0.00022354731519865634
net_price_day_6,0.00015259496211192952
net_price_day_4,0.00012282833807058187
