feature,importance
net_price,21.41097084904702
hour,17.75119172927636
inflation,17.509790112826227
net_price_day_4,13.812950526801663
quantity_lag2,13.764960822064648
net_price_day_0,4.911778441107561
day_of_week_n,2.4601275526644257
net_price_day_3,2.3072914506129503
net_price_day_1,1.7820640457577483
net_price_day_2,1.5808904611483319
net_price_day_5,1.3713262140271547
net_price_day_6,1.3366577946658984
