region_code,order_submited_date,order_submited_datetime,parent_category,category,product_id,product_name,cost,benchmark,median_bench,avg_bench,max_bench,gross_price,net_price,quantity,product_step_unit,benchmark_count
BOG,2023-10-16,2023-10-16 23:53,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3880.0,3880.0,2.5,2.5,1
BOG,2023-10-17,2023-10-17 15:24,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-16,2023-10-16 12:45,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 17:38,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1380.0,1342.74,3.0,3.0,1
BOG,2023-10-16,2023-10-16 20:09,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3354.9327,4000.0,4000.0,4000.0,4000.0,4320.0,4320.0,1.0,0.5,1
BOG,2023-10-16,2023-10-16 22:53,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1459.5,1.0,1.0,1
BOG,2023-10-16,2023-10-16 23:35,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3770.0,3668.21,4.0,1.0,1
BOG,2023-10-17,2023-10-17 02:07,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10949.7338,12500.0,12500.0,12500.0,12500.0,12440.0,12440.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 02:25,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1200.0,1200.0,1200.0,1200.0,1500.0,1459.5,3.0,1.0,2
BOG,2023-10-17,2023-10-17 02:25,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20899.344,23000.0,23000.0,23000.0,23000.0,23010.0,23010.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 13:38,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3354.9327,4000.0,4000.0,4000.0,4000.0,4275.0,4275.0,0.5,0.5,1
BOG,2023-10-17,2023-10-17 01:44,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,6.0,1.0,2
BOG,2023-10-16,2023-10-16 03:11,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20899.344,23000.0,23000.0,23000.0,23000.0,23010.0,23010.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 19:10,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,4.0,1.0,1
BOG,2023-10-16,2023-10-16 19:10,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3880.0,3880.0,5.0,2.5,1
BOG,2023-10-16,2023-10-16 13:35,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3290.0,3290.0,5.0,1.0,1
BOG,2023-10-16,2023-10-16 21:52,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,5714.0,5714.0,5714.0,5714.0,6570.0,6570.0,3.0,3.0,1
BOG,2023-10-17,2023-10-17 06:23,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10949.7338,12500.0,12500.0,12500.0,12500.0,12100.0,12100.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 14:06,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1500.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 14:40,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1200.0,1200.0,1200.0,1200.0,1430.0,1430.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 14:22,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1200.0,1200.0,1200.0,1200.0,1250.0,1216.25,3.0,3.0,2
BOG,2023-10-16,2023-10-16 21:54,Frutas & verduras,Verduras,3038455164096626586,Guatila Estándar Kg,1687.377,2000.0,2000.0,2000.0,2000.0,1880.0,1880.0,3.0,1.0,1
BOG,2023-10-17,2023-10-17 17:54,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1520.857,2333.0,2333.5,2333.5,2334.0,2250.0,2250.0,10.0,10.0,2
BOG,2023-10-16,2023-10-16 15:50,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3770.0,3770.0,10.0,1.0,1
BOG,2023-10-16,2023-10-16 17:00,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20899.344,23000.0,23000.0,23000.0,23000.0,23010.0,23010.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 19:20,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1520.857,2333.0,2333.0,2333.0,2333.0,2510.0,2510.0,4.0,4.0,1
BOG,2023-10-16,2023-10-16 22:35,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3550.0,3550.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 22:47,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10949.7338,12000.0,12000.0,12000.0,12000.0,12440.0,12440.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 17:02,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3354.9327,4000.0,4000.0,4000.0,4000.0,4320.0,4320.0,0.5,0.5,1
BOG,2023-10-17,2023-10-17 00:23,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1590.4446,2698.0,2698.5,2698.5,2699.0,2710.0,2710.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 11:47,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8605.8765,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,1.0,1.0,2
BOG,2023-10-16,2023-10-16 20:19,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,6.0,1.0,1
BOG,2023-10-16,2023-10-16 21:52,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3770.0,3668.21,7.0,1.0,1
BOG,2023-10-17,2023-10-17 00:26,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,5.0,5.0,2
BOG,2023-10-16,2023-10-16 14:06,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8605.8765,10714.0,10714.0,10714.0,10714.0,11410.0,11410.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 17:30,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,5.0,1.0,1
BOG,2023-10-16,2023-10-16 18:58,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 22:16,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3354.9327,4000.0,4000.0,4000.0,4000.0,4320.0,4320.0,2.0,0.5,1
BOG,2023-10-17,2023-10-17 00:35,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.5,3372.5,3373.0,3880.0,3880.0,2.5,2.5,2
BOG,2023-10-16,2023-10-16 01:22,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3770.0,3770.0,4.0,1.0,1
BOG,2023-10-16,2023-10-16 01:33,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20899.344,23000.0,23000.0,23000.0,23000.0,23010.0,23010.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 13:46,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1459.5,2.0,1.0,1
BOG,2023-10-16,2023-10-16 16:17,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1500.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 21:02,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1459.5,2.0,1.0,1
BOG,2023-10-17,2023-10-17 00:44,Frutas & verduras,Tubérculos,8673176760259137473,Papa Sabanera Gruesa (Grande) Kg,4269.9157,5626.0,5626.0,5626.0,5626.0,5400.0,5400.0,5.0,2.5,1
BOG,2023-10-17,2023-10-17 11:59,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.5,3372.5,3373.0,3600.0,3060.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 14:35,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1520.857,2333.0,2333.5,2333.5,2334.0,2470.0,2470.0,8.0,4.0,2
BOG,2023-10-17,2023-10-17 16:04,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1590.4446,2698.0,2698.5,2698.5,2699.0,2675.0,2675.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 17:25,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-16,2023-10-16 01:01,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3550.0,3550.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 23:07,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8605.8765,10714.0,10714.0,10714.0,10714.0,11410.0,11410.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 16:35,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2323.13,2200.0,10.0,5.0,2
BOG,2023-10-17,2023-10-17 16:21,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,3.0,1.0,2
BOG,2023-10-17,2023-10-17 17:45,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1590.4446,2698.0,2698.5,2698.5,2699.0,2675.0,2675.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 16:57,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,3.0,1.0,2
BOG,2023-10-17,2023-10-17 17:17,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8605.8765,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 17:29,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,3.0,1.0,2
BOG,2023-10-16,2023-10-16 22:16,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,4.0,1.0,1
BOG,2023-10-16,2023-10-16 15:59,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3290.0,3290.0,10.0,1.0,1
BOG,2023-10-17,2023-10-17 00:25,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1200.0,1200.0,1200.0,1200.0,1500.0,1500.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 00:40,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.5,3372.5,3373.0,3880.0,3880.0,12.5,2.5,2
BOG,2023-10-17,2023-10-17 00:40,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8605.8765,11428.0,11428.0,11428.0,11428.0,11410.0,11410.0,8.0,1.0,2
BOG,2023-10-16,2023-10-16 20:16,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1380.0,1380.0,3.0,3.0,1
BOG,2023-10-17,2023-10-17 16:05,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1590.4446,2698.0,2698.5,2698.5,2699.0,2675.0,2675.0,10.0,10.0,2
BOG,2023-10-16,2023-10-16 15:12,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1459.5,1.0,1.0,1
BOG,2023-10-16,2023-10-16 20:08,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10949.7338,12000.0,12000.0,12000.0,12000.0,12440.0,12440.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 22:50,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2154.17,2040.0,15.0,5.0,1
BOG,2023-10-16,2023-10-16 22:07,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1500.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 22:03,Frutas & verduras,Tubérculos,-368218666129834277,Papa Sabanera Semi (Mediana) Kg,4103.355,5626.0,5626.0,5626.0,5626.0,5490.0,5490.0,2.5,2.5,1
BOG,2023-10-16,2023-10-16 23:16,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,4.0,1.0,1
BOG,2023-10-16,2023-10-16 23:49,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3550.0,3550.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 23:53,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,2.0,1.0,1
BOG,2023-10-17,2023-10-17 12:36,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8605.8765,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 17:02,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-16,2023-10-16 13:06,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3880.0,3880.0,2.5,2.5,1
BOG,2023-10-16,2023-10-16 17:04,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3550.0,3550.0,3.0,1.0,1
BOG,2023-10-16,2023-10-16 17:36,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,5714.0,5714.0,5714.0,5714.0,6570.0,6570.0,3.0,3.0,1
BOG,2023-10-16,2023-10-16 18:20,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1520.857,2333.0,2333.0,2333.0,2333.0,2510.0,2510.0,4.0,4.0,1
BOG,2023-10-17,2023-10-17 17:50,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2470.9058,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-16,2023-10-16 20:00,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3770.0,3770.0,4.0,1.0,1
BOG,2023-10-16,2023-10-16 19:51,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1500.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 20:44,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2190.4199,3500.0,3500.0,3500.0,3500.0,3550.0,3550.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 20:19,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3354.9327,4000.0,4000.0,4000.0,4000.0,4320.0,4320.0,0.5,0.5,1
BOG,2023-10-16,2023-10-16 22:49,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.6391,1300.0,1300.0,1300.0,1300.0,1500.0,1500.0,2.0,1.0,1
BOG,2023-10-16,2023-10-16 22:44,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2515.4174,3372.0,3372.0,3372.0,3372.0,3880.0,3880.0,2.5,2.5,1
BOG,2023-10-16,2023-10-16 23:51,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10949.7338,12000.0,12000.0,12000.0,12000.0,12440.0,12440.0,1.0,1.0,1
BOG,2023-10-16,2023-10-16 23:51,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,5714.0,5714.0,5714.0,5714.0,6570.0,6570.0,3.0,3.0,1
