region_code,order_submited_date,order_submited_datetime,parent_category,category,product_id,product_name,cost,benchmark,median_bench,avg_bench,max_bench,gross_price,net_price,quantity,product_step_unit,benchmark_count
BOG,2023-10-17,2023-10-17 14:59,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 20:08,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3730.0,3730.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 21:27,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2360.0,2360.0,4.0,4.0,2
BOG,2023-10-17,2023-10-17 23:11,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1200.0,1128.0,6.0,3.0,2
BOG,2023-10-18,2023-10-18 00:06,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8875.2016,10000.0,10000.0,10000.0,10000.0,10760.0,10760.0,2.0,1.0,1
BOG,2023-10-17,2023-10-17 00:46,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1500.0,1500.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 20:15,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3590.0,3493.0693,7.5,2.5,2
BOG,2023-10-17,2023-10-17 17:05,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1430.0,1430.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 20:38,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-18,2023-10-18 11:40,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8875.2016,10000.0,10000.0,10000.0,10000.0,11200.0,11200.0,2.0,1.0,1
BOG,2023-10-18,2023-10-18 12:41,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,4345.9175,2292.0,2292.0,2292.0,2292.0,2692.71,2550.0,2.0,1.0,2
BOG,2023-10-18,2023-10-18 01:19,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,22328.3075,22000.0,22000.0,22000.0,22000.0,21500.0,21500.0,2.0,1.0,1
BOG,2023-10-17,2023-10-17 02:25,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,11410.0,11410.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 15:37,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 16:18,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1430.0,1430.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 17:15,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1430.0,1430.0,3.0,1.0,2
BOG,2023-10-17,2023-10-17 16:49,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3490.0,3490.0,6.0,1.0,2
BOG,2023-10-17,2023-10-17 20:00,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,6428.0,6428.0,6428.0,6428.0,5880.0,5880.0,3.0,3.0,2
BOG,2023-10-17,2023-10-17 22:31,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,5.0,1.0,2
BOG,2023-10-17,2023-10-17 22:48,Frutas & verduras,Tubérculos,8673176760259137473,Papa Sabanera Gruesa (Grande) Kg,4400.7909,5626.0,5626.0,5626.0,5626.0,5400.0,5400.0,5.0,2.5,1
BOG,2023-10-17,2023-10-17 18:36,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10070.0,10070.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 17:46,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1500.0,1459.5,1.0,1.0,2
BOG,2023-10-18,2023-10-18 13:46,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8875.2016,10000.0,10000.0,10000.0,10000.0,11200.0,11200.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 02:07,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,11410.0,11410.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 15:15,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 16:24,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3600.0,3600.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 19:17,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3730.0,3730.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 20:17,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3402.0716,4000.0,4000.0,4000.0,4000.0,4280.0,4280.0,2.0,0.5,1
BOG,2023-10-18,2023-10-18 03:53,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,12457.3328,12000.0,12000.0,12000.0,12000.0,12440.0,11693.6,1.0,1.0,1
BOG,2023-10-17,2023-10-17 02:01,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1380.0,1380.0,3.0,3.0,2
BOG,2023-10-18,2023-10-18 04:10,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1614.5149,2418.0,2418.0,2418.0,2418.0,2680.0,2519.2,10.0,10.0,1
BOG,2023-10-17,2023-10-17 19:41,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3730.0,3730.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 21:10,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20971.4856,23000.0,23000.0,23000.0,23000.0,23010.0,23010.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 21:10,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10760.0,10760.0,5.0,5.0,2
BOG,2023-10-17,2023-10-17 20:07,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3590.0,3590.0,5.0,2.5,2
BOG,2023-10-17,2023-10-17 16:17,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3550.0,3550.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 20:48,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3730.0,3730.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 00:57,Frutas & verduras,Verduras,3038455164096626586,Guatila Estándar Kg,1673.0446,2000.0,2000.0,2000.0,2000.0,1880.0,1880.0,2.0,1.0,1
BOG,2023-10-17,2023-10-17 06:23,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3600.0,3600.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 14:59,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10970.5903,12500.0,12500.0,12500.0,12500.0,12100.0,12100.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 17:13,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 17:45,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1310.0,1310.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 20:54,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,6428.0,6428.0,6428.0,6428.0,5880.0,5880.0,3.0,3.0,2
BOG,2023-10-17,2023-10-17 23:12,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2360.0,2360.0,4.0,4.0,2
BOG,2023-10-18,2023-10-18 00:35,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1899.345,2444.0,2444.0,2444.0,2444.0,2360.0,2360.0,4.0,4.0,1
BOG,2023-10-17,2023-10-17 00:52,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1500.0,1500.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 02:05,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3880.0,3880.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 02:49,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3550.0,3550.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 15:29,Frutas & verduras,Verduras,-1073190491589771159,Champiñón Blanco Paris 500 gr Bandeja,10970.5903,12500.0,12500.0,12500.0,12500.0,12100.0,12100.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 17:52,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2360.0,2360.0,4.0,4.0,2
BOG,2023-10-17,2023-10-17 20:55,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 22:21,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3490.0,3395.77,4.0,1.0,2
BOG,2023-10-17,2023-10-17 13:20,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 15:18,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3600.0,3600.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 17:54,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1310.0,1310.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 17:57,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1473.82,2698.0,2698.5,2698.5,2699.0,2680.0,2680.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 20:39,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 22:17,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,4.0,1.0,2
BOG,2023-10-17,2023-10-17 20:52,Frutas & verduras,Verduras,5533752035170569793,Cebolla Cabezona Roja Limpia Tamaño Mixto Kg (Tamaño 🏠),3534.8281,3400.0,3400.0,3400.0,3400.0,3500.0,3500.0,2.0,1.0,2
BOG,2023-10-18,2023-10-18 04:06,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.0477,1200.0,1200.0,1200.0,1200.0,1310.0,1310.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 00:32,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,11410.0,11410.0,1.0,1.0,2
BOG,2023-10-18,2023-10-18 14:42,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8875.2016,10000.0,10000.0,10000.0,10000.0,11200.0,11200.0,1.0,1.0,1
BOG,2023-10-18,2023-10-18 14:38,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,1821.8443,4000.0,4000.0,4000.0,4000.0,4100.0,4100.0,2.0,1.0,1
BOG,2023-10-17,2023-10-17 03:10,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,3.0,1.0,2
BOG,2023-10-17,2023-10-17 19:45,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,6428.0,6428.0,6428.0,6428.0,5600.0,5600.0,10.0,5.0,2
BOG,2023-10-17,2023-10-17 15:50,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1310.0,1231.4,3.0,1.0,2
BOG,2023-10-17,2023-10-17 20:29,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2323.13,2183.74,20.0,5.0,2
BOG,2023-10-17,2023-10-17 21:32,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2360.0,2360.0,4.0,4.0,2
BOG,2023-10-17,2023-10-17 01:44,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1430.0,1430.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 00:52,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2154.17,2040.0,10.0,5.0,2
BOG,2023-10-17,2023-10-17 09:14,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 21:04,Frutas & verduras,Verduras,3038455164096626586,Guatila Estándar Kg,1673.0446,2000.0,2000.0,2000.0,2000.0,1880.0,1880.0,1.0,1.0,1
BOG,2023-10-17,2023-10-17 15:17,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 19:07,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1310.0,1310.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 21:32,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1473.82,2698.0,2698.5,2698.5,2699.0,2680.0,2519.2,10.0,10.0,2
BOG,2023-10-17,2023-10-17 21:30,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1310.0,1310.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 00:08,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3880.0,3880.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 00:28,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,4.0,1.0,2
BOG,2023-10-18,2023-10-18 05:00,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,615.0477,1200.0,1200.0,1200.0,1200.0,1310.0,1310.0,6.0,1.0,1
BOG,2023-10-17,2023-10-17 16:29,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2449.84,2320.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 06:23,Frutas & verduras,Tubérculos,-368218666129834277,Papa Sabanera Semi (Mediana) Kg,4194.4653,5626.0,5626.0,5626.0,5626.0,5300.0,5300.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 15:25,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2470.0,2470.0,4.0,4.0,2
BOG,2023-10-17,2023-10-17 20:44,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2360.0,2360.0,4.0,4.0,2
BOG,2023-10-17,2023-10-17 22:46,Frutas & verduras,Tubérculos,-8910485076695139605,Papa Criolla Segunda Mixta Kg,1473.82,2698.0,2698.5,2698.5,2699.0,2680.0,2680.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 22:08,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3590.0,3493.072,2.5,2.5,2
BOG,2023-10-17,2023-10-17 21:26,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3590.0,3590.0,2.5,2.5,2
BOG,2023-10-17,2023-10-17 21:40,Frutas & verduras,Verduras,3038455164096626586,Guatila Estándar Kg,1673.0446,2000.0,2000.0,2000.0,2000.0,1980.0,1861.2,3.0,1.0,1
BOG,2023-10-17,2023-10-17 22:54,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,6428.0,6428.0,6428.0,6428.0,5880.0,5880.0,3.0,3.0,2
BOG,2023-10-17,2023-10-17 22:43,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2250.0,2250.0,20.0,10.0,2
BOG,2023-10-18,2023-10-18 12:38,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,4345.9175,2292.0,2292.0,2292.0,2292.0,2692.71,2550.0,2.0,1.0,2
BOG,2023-10-18,2023-10-18 15:22,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,4345.9175,2292.0,2292.0,2292.0,2292.0,2692.71,2550.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 19:49,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,8.0,1.0,2
BOG,2023-10-17,2023-10-17 14:41,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3449.0,3449.0,6.0,1.0,2
BOG,2023-10-17,2023-10-17 02:07,Frutas & verduras,Verduras,353982459564085093,Rabano Estándar Kg,3402.0716,4000.0,4000.0,4000.0,4000.0,4320.0,4320.0,0.5,0.5,1
BOG,2023-10-17,2023-10-17 00:08,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3550.0,3550.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 12:08,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2470.0,2470.0,12.0,4.0,2
BOG,2023-10-17,2023-10-17 16:16,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1100.0,1070.3,5.0,5.0,2
BOG,2023-10-17,2023-10-17 20:00,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20971.4856,23000.0,23000.0,23000.0,23000.0,21500.0,21500.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 19:45,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2250.0,2250.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 22:29,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3730.0,3730.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 02:36,Frutas & verduras,Verduras,5533752035170569793,Cebolla Cabezona Roja Limpia Tamaño Mixto Kg (Tamaño 🏠),3534.8281,3400.0,3400.0,3400.0,3400.0,3843.72,3640.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 12:55,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 13:08,Frutas & verduras,Verduras,5533752035170569793,Cebolla Cabezona Roja Limpia Tamaño Mixto Kg (Tamaño 🏠),3534.8281,3400.0,3400.0,3400.0,3400.0,3379.09,3200.0,5.0,5.0,2
BOG,2023-10-17,2023-10-17 15:51,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10200.0,10200.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 19:07,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3730.0,3730.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 20:04,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2360.0,2360.0,4.0,4.0,2
BOG,2023-10-17,2023-10-17 20:34,Frutas & verduras,Tubérculos,7888420588372063556,Papa Criolla Sin Lavar Tamaño Mixto Kg,1516.9876,2333.0,2333.5,2333.5,2334.0,2250.0,2250.0,10.0,10.0,2
BOG,2023-10-17,2023-10-17 21:26,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2323.13,2200.0,10.0,5.0,2
BOG,2023-10-17,2023-10-17 21:59,Frutas & verduras,Tubérculos,-3386165639547488916,Papa Criolla Lavada Semi (Mediana) Kg,2564.8326,3372.0,3372.5,3372.5,3373.0,3490.0,3395.77,4.0,1.0,2
BOG,2023-10-17,2023-10-17 22:48,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,4.0,1.0,2
BOG,2023-10-17,2023-10-17 22:55,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,4.0,1.0,2
BOG,2023-10-17,2023-10-17 14:00,Frutas & verduras,Verduras,-6536998881607504388,Apio Estándar (Grande) Atado,620.4061,1200.0,1200.0,1200.0,1200.0,1430.0,1430.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 13:50,Frutas & verduras,Frutas,-4543321951091465013,Fresa Pequeño Kg,3785.5838,6428.0,6428.0,6428.0,6428.0,6000.0,6000.0,3.0,3.0,2
BOG,2023-10-17,2023-10-17 17:25,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3709.0,3709.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 13:31,Frutas & verduras,Verduras,-1160551012065768576,Champiñón Blanco Paris 1Kg Bandeja,20971.4856,23000.0,23000.0,23000.0,23000.0,21500.0,21500.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 19:09,Frutas & verduras,Verduras,-882794291467029550,Pimentón Maduración Mixta Semi (Mediano / Nataly) Desde 2Kg,2189.1476,4000.0,4000.0,4000.0,4000.0,3450.0,3450.0,5.0,1.0,2
BOG,2023-10-17,2023-10-17 19:47,Frutas & verduras,Frutas,1260412819932663981,Fresa Selecta (Grande) Kg,8624.8219,11428.0,11428.0,11428.0,11428.0,10070.0,10070.0,1.0,1.0,2
BOG,2023-10-17,2023-10-17 21:34,Frutas & verduras,Verduras,7749572820280257375,Cebolla Cabezona Roja Sin Pelar Tamaño Mixto Desde 2Kg,2468.3694,2292.0,2292.0,2292.0,2292.0,2639.92,2500.0,2.0,1.0,2
BOG,2023-10-17,2023-10-17 22:52,Frutas & verduras,Tubérculos,8673176760259137473,Papa Sabanera Gruesa (Grande) Kg,4400.7909,5626.0,5626.0,5626.0,5626.0,5400.0,5400.0,5.0,2.5,1
