feature,importance
hour,0.6866819189551752
net_price,0.1519077042677121
day_of_week_n,0.11683284345049541
net_price_day_5,0.020689866602671154
inflation,0.00784958421405895
net_price_day_0,0.007683075557434862
net_price_day_3,0.0035259992151930384
net_price_day_2,0.0018210557998402162
net_price_day_4,0.001134260935627689
net_price_day_6,0.0009933235771006123
net_price_day_1,0.0008803674246908225
