feature,importance
hour,0.4624126719574449
net_price,0.3232082057549625
inflation,0.08222084875022312
day_of_week_n,0.07358560079296125
net_price_day_5,0.02809863081476859
net_price_day_1,0.021855349477682227
net_price_day_2,0.003068600570343478
net_price_day_4,0.0021897559247009177
net_price_day_6,0.0019676241015539595
net_price_day_0,0.0008970923647497395
net_price_day_3,0.0004956194906093028
